[0.0, 300.0, -1.5707963267948966, 0.0, 0.0, 40000.0, -5000.0, 0.0, -1.0, 0.0, 1.0, 0.0]
[0.02, 300.0, -1.5707963267948966, 0.0, 3.67394039744206e-16, 39994.0, -5000.0, 0, -1, 0, 1.0, 0.0]
[0.04, 300.0, -1.5707963267948966, 0.0, 7.34788079488412e-16, 39988.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.06, 300.0, -1.5707963267948966, 0.0, 1.102182119232618e-15, 39982.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.08, 300.0, -1.5707963267948966, 0.0, 1.469576158976824e-15, 39976.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.1, 300.0, -1.5707963267948966, 0.0, 1.83697019872103e-15, 39970.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.12000000000000001, 300.0, -1.5707963267948966, 0.0, 2.204364238465236e-15, 39964.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.14, 300.0, -1.5707963267948966, 0.0, 2.5717582782094417e-15, 39958.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.16, 300.0, -1.5707963267948966, 0.0, 2.9391523179536475e-15, 39952.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.18, 300.0, -1.5707963267948966, 0.0, 3.3065463576978533e-15, 39946.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.19999999999999998, 300.0, -1.5707963267948966, 0.0, 3.673940397442059e-15, 39940.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.21999999999999997, 300.0, -1.5707963267948966, 0.0, 4.0413344371862654e-15, 39934.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.23999999999999996, 300.0, -1.5707963267948966, 0.0, 4.408728476930472e-15, 39928.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.25999999999999995, 300.0, -1.5707963267948966, 0.0, 4.776122516674678e-15, 39922.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.27999999999999997, 300.0, -1.5707963267948966, 0.0, 5.143516556418884e-15, 39916.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.3, 300.0, -1.5707963267948966, 0.0, 5.51091059616309e-15, 39910.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.32, 300.0, -1.5707963267948966, 0.0, 5.8783046359072966e-15, 39904.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.34, 300.0, -1.5707963267948966, 0.0, 6.245698675651503e-15, 39898.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.36000000000000004, 300.0, -1.5707963267948966, 0.0, 6.613092715395709e-15, 39892.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.38000000000000006, 300.0, -1.5707963267948966, 0.0, 6.980486755139915e-15, 39886.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.4000000000000001, 300.0, -1.5707963267948966, 0.0, 7.347880794884122e-15, 39880.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.4200000000000001, 300.0, -1.5707963267948966, 0.0, 7.715274834628327e-15, 39874.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.4400000000000001, 300.0, -1.5707963267948966, 0.0, 8.082668874372532e-15, 39868.0, -5000.0, 0, -1, 0, 1.0, 0]
[0.46000000000000013, 300.0, -1.5707963267948966, 0.0, 8.450062914116738e-15, 39862.0, -5000.0, 0, -1, 0, 1.0, 0]
